holiday_at_shipping,approval_time_hours,handling_time_hours,purchase_hour,purchase_day_of_week,is_weekend,price,freight_value,product_weight_g,volume_cm3,distance_km,same_city,delivered_on_time,seller_geolocation_lat,seller_geolocation_lng,seller_total_rainfall_period_mm,seller_max_rain_intensity_mm_h,seller_max_wind_gust_period_ms,seller_interval_code,seller_rain_class_code,seller_wind_class_code,customer_geolocation_lat,customer_geolocation_lng,customer_total_rainfall_period_mm,customer_max_rain_intensity_mm_h,customer_max_wind_gust_period_ms,customer_interval_code,customer_rain_class_code,customer_wind_class_code,month,seller_accumulated_rainfall_3_days_mm,seller_is_heavy_rain,seller_is_strong_wind,customer_accumulated_rainfall_3_days_mm,customer_is_heavy_rain,customer_is_strong_wind,seller_meso_metropolitana_de_sao_paulo,seller_meso_araraquara,seller_meso_piracicaba,seller_meso_ribeirao_preto,seller_meso_sao_jose_do_rio_preto,seller_meso_campinas,seller_meso_vale_do_paraiba_paulista,seller_meso_macro_metropolitana_paulista,seller_meso_bauru,seller_meso_presidente_prudente,seller_meso_marilia,seller_meso_assis,seller_meso_aracatuba,seller_meso_litoral_sul_paulista,seller_meso_itapetininga,customer_meso_metropolitana_de_sao_paulo,customer_meso_piracicaba,customer_meso_campinas,customer_meso_vale_do_paraiba_paulista,customer_meso_ribeirao_preto,customer_meso_sao_jose_do_rio_preto,customer_meso_macro_metropolitana_paulista,customer_meso_bauru,customer_meso_araraquara,customer_meso_presidente_prudente,customer_meso_marilia,customer_meso_assis,customer_meso_aracatuba,customer_meso_itapetininga,customer_meso_litoral_sul_paulista
0,24.093,71.533,20,5,1,25.0,7.39,200,4800.0,3.053,1,1,-23.48333333,-46.61666666,0.0,0.0,6.9,4,0,4,-23.48333333,-46.61666666,0.0,0.0,9.2,4,0,5,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.212,76.816,13,6,1,24.9,7.39,150,1360.0,16.786,1,1,-23.48333333,-46.61666666,0.0,0.0,6.9,4,0,4,-23.48333333,-46.61666666,0.0,0.0,9.2,4,0,5,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.35,76.508,15,1,0,149.9,13.49,500,1248.0,283.277,0,1,-20.57999999,-47.37999999,0.0,0.0,4.2,4,0,3,-23.48333333,-46.61666666,0.0,0.0,9.2,4,0,5,4,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.399,100.684,18,4,0,55.9,17.3,1500,19200.0,272.544,0,1,-21.85555555,-48.66666666,0.0,0.0,6.7,4,0,4,-23.48333333,-46.61666666,0.0,0.0,9.2,4,0,5,4,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.343,35.338,11,3,0,19.9,12.79,250,1320.0,309.552,0,1,-21.85555555,-48.66666666,0.0,0.0,4.3,4,0,3,-23.48333333,-46.61666666,0.0,0.0,9.2,4,0,5,4,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.028,37.135,18,3,0,158.0,13.55,335,2992.0,297.605,0,1,-21.33833333,-48.11388888,0.0,0.0,2.5,1,0,2,-23.48333333,-46.61666666,0.0,0.0,9.2,4,0,5,4,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.206,14.621,7,4,0,53.9,13.46,1750,32560.0,408.191,0,1,-21.08555555,-49.92055554,0.0,0.0,5.9,4,0,4,-23.48333333,-46.61666666,0.0,0.0,9.2,4,0,5,3,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.218,32.122,17,4,0,39.0,7.39,550,5625.0,29.91,1,1,-23.48333333,-46.61666666,0.0,0.0,6.1,1,0,4,-23.48333333,-46.61666666,0.0,0.0,2.0,2,0,2,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.296,21.622,23,3,0,69.0,7.39,350,640.0,32.017,1,1,-23.724501,-46.677501,0.0,0.0,6.8,4,0,4,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.647,28.923,15,3,0,18.0,7.87,200,6859.0,63.97,0,1,-23.84499999,-46.14305555,0.0,0.0,4.3,4,0,3,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.393,32.014,16,2,0,28.99,7.39,825,69264.0,17.208,0,1,-23.48333333,-46.61666666,0.0,0.0,6.3,1,0,4,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.393,32.014,16,2,0,28.99,7.39,825,69264.0,17.208,0,1,-23.48333333,-46.61666666,0.0,0.0,6.3,1,0,4,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.393,32.014,16,2,0,28.99,7.39,825,69264.0,17.208,0,1,-23.48333333,-46.61666666,0.0,0.0,6.3,1,0,4,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,82.499,60.937,17,5,1,79.0,13.46,7225,41200.0,12.015,0,1,-23.48333333,-46.61666666,0.0,0.0,5.7,3,0,4,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.409,25.207,21,3,0,29.99,7.39,313,5040.0,15.459,1,1,-23.48333333,-46.61666666,0.0,0.0,6.2,4,0,4,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.235,53.241,9,0,0,93.9,14.75,1175,11025.0,308.361,0,1,-21.85555555,-48.66666666,0.0,0.0,6.8,3,0,4,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,4,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.137,71.11,0,2,0,49.99,13.71,1050,4800.0,292.875,0,1,-21.85555555,-48.66666666,0.0,0.0,3.4,1,0,3,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,4,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.37,10.018,14,1,0,65.6,14.55,1950,5103.0,417.34,0,1,-21.13305554,-48.84027777,0.2,0.2,1.9,1,1,2,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,4,0.6,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.263,52.679,12,4,0,107.0,13.19,350,4913.0,295.7,0,1,-21.33833333,-48.11388888,0.0,0.0,8.3,3,0,5,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,3,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21.054,162.972,5,3,0,219.9,21.58,10950,65660.0,9.493,1,1,-23.48333333,-46.61666666,0.0,0.0,9.2,4,0,5,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,39.606,165.948,11,3,0,42.0,7.87,200,2160.0,48.196,0,1,-23.48333333,-46.61666666,0.0,0.0,4.1,1,0,3,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.355,36.126,23,0,0,169.0,15.27,1417,7225.0,282.64,1,1,-21.33833333,-48.11388888,0.0,0.0,3.5,2,0,3,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,4,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.328,80.505,14,6,1,589.0,16.56,710,3458.0,293.99,0,1,-21.33833333,-48.11388888,0.0,0.0,7.5,4,0,4,-23.48333333,-46.61666666,0.0,0.0,4.4,3,0,3,4,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.731,27.309,14,2,0,32.99,7.39,300,2112.0,32.735,0,1,-23.724501,-46.677501,0.0,0.0,8.9,4,0,5,-23.48333333,-46.61666666,0.0,0.0,4.7,2,0,3,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.809,104.075,14,5,1,69.9,13.85,600,15000.0,42.786,0,1,-23.48333333,-46.61666666,0.0,0.0,7.5,2,0,4,-23.48333333,-46.61666666,0.0,0.0,4.7,2,0,3,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22.784,10.383,14,4,0,59.0,7.87,175,352.0,77.082,0,1,-23.04194444,-45.52027777,0.0,0.0,5.4,4,0,3,-23.48333333,-46.61666666,0.0,0.0,8.1,3,0,5,4,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.343,74.703,19,0,0,24.99,7.39,300,816.0,8.719,1,1,-23.724501,-46.677501,0.0,0.0,8.9,4,0,5,-23.48333333,-46.61666666,0.0,0.0,8.1,3,0,5,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.29,141.526,1,4,0,119.0,12.17,1700,19500.0,97.625,0,1,-23.52333332,-46.86916666,0.0,0.0,5.3,4,0,3,-23.48333333,-46.61666666,0.0,0.0,8.1,3,0,5,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.78,9.78,21,3,0,118.9,14.6,3400,11907.0,90.886,0,1,-23.52333332,-46.86916666,0.0,0.0,6.3,4,0,4,-23.48333333,-46.61666666,0.0,0.0,8.1,3,0,5,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.297,56.015,15,2,0,44.9,13.71,775,4488.0,61.666,0,1,-23.52333332,-46.86916666,0.0,0.0,1.3,1,0,1,-23.48333333,-46.61666666,0.0,0.0,8.1,3,0,5,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.944,15.657,8,4,0,35.9,7.39,264,3808.0,16.819,1,1,-23.48333333,-46.61666666,0.0,0.0,7.8,4,0,4,-23.48333333,-46.61666666,0.0,0.0,8.1,3,0,5,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.154,75.823,18,6,1,149.9,7.53,450,23625.0,297.945,0,1,-21.85555555,-48.66666666,0.0,0.0,5.4,4,0,3,-23.48333333,-46.61666666,0.0,0.0,8.1,3,0,5,4,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.183,28.384,18,1,0,28.49,7.87,100,2550.0,29.787,0,1,-23.48333333,-46.61666666,0.0,0.0,6.9,4,0,4,-23.48333333,-46.61666666,0.0,0.0,8.1,3,0,5,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.337,14.276,7,2,0,18.0,8.29,300,4224.0,28.928,0,1,-23.48333333,-46.61666666,0.0,0.0,6.9,4,0,4,-23.48333333,-46.61666666,0.0,0.0,8.1,3,0,5,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.232,24.548,19,2,0,499.0,30.35,10050,60000.0,38.273,0,1,-23.52333332,-46.86916666,0.0,0.0,7.3,4,0,4,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,0.0,0,0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.491,90.879,21,1,0,169.0,12.52,3700,32175.0,73.871,0,1,-23.52333332,-46.86916666,0.0,0.0,1.9,4,0,2,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,0.0,0,0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.204,20.874,20,0,0,44.9,8.29,400,5120.0,13.372,0,1,-23.48333333,-46.61666666,0.0,0.0,5.9,3,0,4,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,0.0,0,0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.352,77.738,14,2,0,14.8,7.39,400,9000.0,18.837,0,1,-23.48333333,-46.61666666,0.0,0.0,7.8,4,0,4,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,0.0,0,0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.352,77.738,14,2,0,14.5,7.39,300,9000.0,18.837,0,1,-23.48333333,-46.61666666,0.0,0.0,7.8,4,0,4,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,0.0,0,0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32.839,23.166,17,3,0,35.0,8.88,850,10000.0,15.199,0,1,-23.48333333,-46.61666666,0.0,0.0,7.7,1,0,4,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,0.0,0,0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.258,114.302,21,5,1,30.9,12.79,350,4800.0,249.464,0,1,-21.85555555,-48.66666666,0.0,0.0,6.7,3,0,4,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,0.0,0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40.996,38.551,16,1,0,179.0,28.04,10600,64449.0,411.582,0,1,-21.13305554,-48.84027777,0.0,0.0,9.0,4,0,5,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,0.0,0,0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40.996,38.551,16,1,0,179.0,28.04,10600,64449.0,411.582,0,1,-21.13305554,-48.84027777,0.0,0.0,9.0,4,0,5,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,0.0,0,0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.285,100.239,16,4,0,190.83,12.84,416,2106.0,280.677,0,0,-21.33833333,-48.11388888,0.0,0.0,8.8,4,0,5,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,1,0.0,0,0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33.961,18.218,16,3,0,106.5,7.93,350,4913.0,152.306,0,1,-22.70277777,-47.62305554,0.0,0.0,3.5,4,0,3,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,1.4,0,0,7.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.186,20.288,23,4,0,69.9,12.43,2600,15000.0,24.375,1,1,-23.724501,-46.677501,0.0,0.0,8.1,4,0,5,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,0.0,0,0,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.224,107.533,13,5,1,19.9,12.79,300,9600.0,337.101,0,1,-20.57999999,-47.37999999,0.0,0.0,4.5,1,0,3,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,0.0,0,0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.819,93.669,12,4,0,41.0,12.79,183,4608.0,292.56,0,1,-21.33833333,-48.11388888,0.0,0.0,4.9,1,0,3,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,0.0,0,0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.34,83.49,11,6,1,123.0,13.3,444,4480.0,293.111,0,1,-21.33833333,-48.11388888,0.0,0.0,7.5,4,0,4,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,0.0,0,0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.228,11.808,11,2,0,178.99,13.69,292,1632.0,283.468,0,1,-21.33833333,-48.11388888,0.0,0.0,7.5,4,0,4,-23.48333333,-46.61666666,0.0,0.0,10.2,3,0,5,4,0.0,0,0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.813,32.711,14,4,0,161.6,8.48,300,5967.0,54.441,0,1,-23.95194444,-46.53055554,0.0,0.0,8.0,1,0,5,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,0.0,0,0,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.359,15.256,14,3,0,37.99,7.39,300,816.0,13.416,1,1,-23.724501,-46.677501,0.0,0.0,6.8,4,0,4,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,0.0,0,0,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.236,344.506,8,3,0,169.99,21.23,11875,68970.0,9.629,0,1,-23.48333333,-46.61666666,0.0,0.0,8.1,3,0,5,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,0.0,0,0,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.287,15.694,7,5,1,27.9,7.87,150,2873.0,45.423,0,1,-23.48333333,-46.61666666,0.0,0.0,7.8,4,0,4,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,0.0,0,0,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.867,40.739,10,3,0,14.2,7.39,150,5984.0,10.402,0,1,-23.48333333,-46.61666666,0.0,0.0,7.8,4,0,4,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,0.0,0,0,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9.593,72.221,9,5,1,86.9,13.67,1825,21200.0,288.152,0,1,-21.85555555,-48.66666666,0.0,0.0,9.9,4,0,5,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,0.0,0,0,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.424,53.7,13,0,0,279.9,18.87,6050,36000.0,297.913,0,1,-21.85555555,-48.66666666,0.0,0.0,5.4,4,0,3,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,0.0,0,0,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.156,78.825,15,6,1,52.9,14.46,1350,23625.0,317.511,0,1,-21.85555555,-48.66666666,0.0,0.0,5.4,4,0,3,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,0.0,0,0,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.376,57.933,10,1,0,53.9,13.46,1650,19800.0,419.481,0,1,-21.08555555,-49.92055554,0.0,0.0,8.8,4,0,5,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,0.0,0,0,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.37,113.736,19,5,1,53.9,13.46,1500,19800.0,424.209,0,1,-21.08555555,-49.92055554,0.0,0.0,8.8,4,0,5,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,0.0,0,0,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26.99,8.827,10,4,0,17.8,7.87,1300,13824.0,59.887,0,1,-23.95194444,-46.53055554,0.0,0.0,4.7,4,0,3,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,0.0,0,0,6.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,18.356,61.19,14,2,0,44.99,8.64,300,1600.0,132.991,0,1,-22.70277777,-47.62305554,0.0,0.0,3.5,4,0,3,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,1.4,0,0,6.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.143,36.598,12,3,0,20.0,8.29,100,1536.0,23.789,1,1,-23.48333333,-46.61666666,0.0,0.0,4.1,1,0,3,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,0.0,0,0,6.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23.909,13.221,11,1,0,199.9,13.84,200,3003.0,341.947,0,1,-20.57999999,-47.37999999,0.0,0.0,4.5,1,0,3,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,0.0,0,0,6.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24.113,45.859,19,1,0,84.26,14.68,1150,5800.0,295.051,0,1,-21.85555555,-48.66666666,0.0,0.0,5.7,3,0,4,-23.48333333,-46.61666666,0.0,0.0,9.4,4,0,5,4,0.0,0,0,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.19,54.826,13,1,0,53.9,13.46,1550,19800.0,497.729,0,1,-21.08555555,-49.92055554,0.0,0.0,8.8,4,0,5,-22.68888888,-45.00555555,0.2,0.2,4.9,4,1,3,4,0.0,0,0,3.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.291,22.929,23,0,0,98.99,9.05,1175,14960.0,15.092,0,1,-23.724501,-46.677501,0.0,0.0,9.5,4,0,5,-23.48333333,-46.61666666,0.0,0.0,9.1,3,0,5,4,5.2,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.943,70.689,18,5,1,88.0,11.95,2467,17472.0,86.955,0,1,-23.52333332,-46.86916666,0.2,0.2,7.0,1,1,4,-23.48333333,-46.61666666,0.0,0.0,9.1,3,0,5,4,1.4,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,57.923,39.194,18,1,0,515.0,30.46,10900,79875.0,9.585,1,1,-23.48333333,-46.61666666,0.0,0.0,7.8,4,0,4,-23.48333333,-46.61666666,0.0,0.0,9.1,3,0,5,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.434,33.784,14,0,0,95.0,8.43,350,2304.0,23.207,1,1,-23.48333333,-46.61666666,0.0,0.0,8.9,1,0,5,-23.48333333,-46.61666666,0.0,0.0,9.1,3,0,5,4,0.4,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.286,198.881,11,2,0,34.2,11.89,100,2304.0,569.147,0,1,-21.45777777,-51.55222222,0.0,0.0,8.5,4,0,5,-23.48333333,-46.61666666,0.0,0.0,9.1,3,0,5,4,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.259,26.948,15,4,0,20.59,8.29,200,14000.0,21.666,1,1,-23.724501,-46.677501,0.0,0.0,8.1,4,0,5,-23.48333333,-46.61666666,0.0,0.0,9.1,3,0,5,4,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
